CODIGO_MUNICIPIO,DATE,UF,NOME_MUNICIPIO
315830,01/03/2021,MG,Santana da Vargem
315890,01/03/2021,MG,Santana do Manhuaçu
315900,01/03/2021,MG,Santana do Riacho
315910,01/03/2021,MG,Santana dos Montes
315950,01/03/2021,MG,Santa Rita do Itueto
315970,01/03/2021,MG,Santa Rosa da Serra
316020,01/03/2021,MG,Santo Antônio do Itambé
316030,01/03/2021,MG,Santo Antônio do Jacinto
316050,01/03/2021,MG,Santo Antônio do Rio Abaixo
316060,01/03/2021,MG,Santo Hipólito
316080,01/03/2021,MG,São Bento Abade
316120,01/03/2021,MG,São Francisco de Paula
316160,01/03/2021,MG,São Geraldo da Piedade
316190,01/03/2021,MG,São Gonçalo do Rio Abaixo
316260,01/03/2021,MG,São João do Oriente
316310,01/03/2021,MG,São José da Varginha
316360,01/03/2021,MG,São José do Mantimento
316410,01/03/2021,MG,São Pedro do Suaçuí
316440,01/03/2021,MG,São Sebastião da Bela Vista
316460,01/03/2021,MG,São Sebastião do Oeste
316480,01/03/2021,MG,São Sebastião do Rio Preto
316490,01/03/2021,MG,São Sebastião do Rio Verde
316520,01/03/2021,MG,São Tomé das Letras
316550,01/03/2021,MG,Sardoá
316560,01/03/2021,MG,Senador Cortes
316580,01/03/2021,MG,Senador José Bento
316590,01/03/2021,MG,Senador Modestino Gonçalves
316630,01/03/2021,MG,Sericita
316650,01/03/2021,MG,Serra Azul de Minas
316660,01/03/2021,MG,Serra da Saudade
316670,01/03/2021,MG,Serra dos Aimorés
316730,01/03/2021,MG,Silveirânia
316750,01/03/2021,MG,Simão Pereira
316810,01/03/2021,MG,Tapira
316830,01/03/2021,MG,Taquaraçu de Minas
316935,01/03/2021,MG,Três Marias
316980,01/03/2021,MG,Turvolândia
317000,01/03/2021,MG,Ubaí
317220,01/03/2021,MG,Wenceslau Braz
320370,01/03/2021,ES,Muniz Freire
330455,01/03/2021,RJ,Rio de Janeiro
410832,01/03/2021,PR,Francisco Alves
412630,01/03/2021,PR,Sengés
421930,01/03/2021,SC,Videira
430970,01/03/2021,RS,Humaitá
260730,02/03/2021,PE,Ipubi
260800,02/03/2021,PE,Jataúba
311490,02/03/2021,MG,Casa Grande
311560,02/03/2021,MG,Cedro do Abaeté
312690,02/03/2021,MG,Frei Inocêncio
313210,02/03/2021,MG,Itacarambi
315530,02/03/2021,MG,Rio Manso
315870,02/03/2021,MG,Santana do Garambéu
316420,02/03/2021,MG,São Romão
317010,02/03/2021,MG,Uberaba
353390,02/03/2021,SP,Olímpia
410900,02/03/2021,PR,Guapirama
421210,02/03/2021,SC,Palmitos
432253,02/03/2021,RS,Vale do Sol
130030,03/03/2021,AM,Autazes
270640,03/03/2021,AL,Pão de Açúcar
310130,03/03/2021,MG,Alagoa
310520,03/03/2021,MG,Bandeira
311170,03/03/2021,MG,Canaã
311350,03/03/2021,MG,Carbonita
311610,03/03/2021,MG,Chapada do Norte
311650,03/03/2021,MG,Claro dos Poções
313660,03/03/2021,MG,Nova União
314200,03/03/2021,MG,Mirabela
315940,03/03/2021,MG,Santa Rita de Ibitipoca
317090,03/03/2021,MG,Varzelândia
292460,04/03/2021,BA,Pindobaçu
354190,04/03/2021,SP,Queluz
510777,04/03/2021,MT,Santa Terezinha
240230,05/03/2021,RN,Caraúbas
312010,05/03/2021,MG,Couto de Magalhães de Minas
330050,05/03/2021,RJ,Bom Jardim
352725,05/03/2021,SP,Lourdes
354290,05/03/2021,SP,Ribeirão Bonito
420250,05/03/2021,SC,Bom Jardim da Serra
230523,06/03/2021,CE,Horizonte
230725,06/03/2021,CE,Jijoca de Jericoacoara
230765,06/03/2021,CE,Maracanaú
312160,06/03/2021,MG,Diamantina
352280,06/03/2021,SP,Itaporanga
130240,07/03/2021,AM,Lábrea
250490,07/03/2021,PB,Cruz do Espírito Santo
310210,07/03/2021,MG,Alto Rio Doce
330230,07/03/2021,RJ,Laje do Muriaé
353900,07/03/2021,SP,Pirangi
355450,08/03/2021,SP,Tietê
230680,09/03/2021,CE,Jaguaribara
251140,09/03/2021,PB,Picuí
261360,09/03/2021,PE,São José do Egito
311240,09/03/2021,MG,Capetinga
312430,09/03/2021,MG,Espinosa
317180,09/03/2021,MG,Virginópolis
330110,09/03/2021,RJ,Cantagalo
350100,09/03/2021,SP,Altinópolis
350860,09/03/2021,SP,Cachoeira Paulista
354960,09/03/2021,SP,São José do Barreiro
420910,09/03/2021,SC,Joinville
150630,10/03/2021,PA,Salvaterra
220240,10/03/2021,PI,Capitão de Campos
220580,10/03/2021,PI,Luzilândia
241390,10/03/2021,RN,Taipu
310610,10/03/2021,MG,Belmiro Braga
315450,10/03/2021,MG,Riacho dos Machados
316950,10/03/2021,MG,Tumiritinga
330030,10/03/2021,RJ,Barra do Piraí
350980,10/03/2021,SP,Campos Novos Paulista
351480,10/03/2021,SP,Eldorado
352410,10/03/2021,SP,Ituverava
353140,10/03/2021,SP,Monte Aprazível
353630,10/03/2021,SP,Patrocínio Paulista
210460,11/03/2021,MA,Governador Eugênio Barros
210640,11/03/2021,MA,Mata Roma
260830,11/03/2021,PE,Jupi
260930,11/03/2021,PE,Mirandiba
270190,11/03/2021,AL,Chã Preta
350220,11/03/2021,SP,Angatuba
410950,11/03/2021,PR,Guaraqueçaba
420690,11/03/2021,SC,Ibirama
260960,12/03/2021,PE,Olinda
261160,12/03/2021,PE,Recife
280410,12/03/2021,SE,Moita Bonita
280610,12/03/2021,SE,Rosário do Catete
290960,12/03/2021,BA,Crisópolis
352265,12/03/2021,SP,Itapirapuã Paulista
353282,12/03/2021,SP,Nova Campina
353550,12/03/2021,SP,Paraguaçu Paulista
354995,12/03/2021,SP,São Lourenço da Serra
355715,12/03/2021,SP,Zacarias
411800,12/03/2021,PR,Paraíso do Norte
130370,13/03/2021,AM,Santo Antônio do Içá
230395,13/03/2021,CE,Chorozinho
290490,13/03/2021,BA,Cachoeira
292860,13/03/2021,BA,Santo Amaro
314010,13/03/2021,MG,Marilac
330093,13/03/2021,RJ,Carapebus
355110,13/03/2021,SP,Sarapuí
510160,13/03/2021,MT,Barão de Melgaço
150690,14/03/2021,PA,Santarém Novo
210200,14/03/2021,MA,Bom Jardim
210990,14/03/2021,MA,Santa Inês
230150,14/03/2021,CE,Arneiroz
230910,14/03/2021,CE,Mulungu
291160,14/03/2021,BA,Governador Mangabeira
350590,14/03/2021,SP,Batatais
410870,14/03/2021,PR,Grandes Rios
420500,14/03/2021,SC,Dionísio Cerqueira
421510,14/03/2021,SC,Rodeio
150480,15/03/2021,PA,Monte Alegre
210675,15/03/2021,MA,Miranda do Norte
240800,15/03/2021,RN,Mossoró
260640,15/03/2021,PE,Gravatá
280240,15/03/2021,SE,Gararu
290090,15/03/2021,BA,Almadina
292590,15/03/2021,BA,Quijingue
330140,15/03/2021,RJ,Conceição de Macabu
411710,15/03/2021,PR,Nova Londrina
420245,15/03/2021,SC,Bombinhas
431220,15/03/2021,RS,Maximiliano de Almeida
270690,16/03/2021,AL,Pilar
270760,16/03/2021,AL,Quebrangulo
313950,16/03/2021,MG,Manhumirim
314600,16/03/2021,MG,Ouro Fino
315820,16/03/2021,MG,Santa Maria do Suaçuí
330390,16/03/2021,RJ,Petrópolis
351130,16/03/2021,SP,Cedral
351850,16/03/2021,SP,Guareí
355070,16/03/2021,SP,São Sebastião
420400,16/03/2021,SC,Catanduvas
230495,17/03/2021,CE,Guaiúba
240340,17/03/2021,RN,Equador
280030,17/03/2021,SE,Aracaju
330450,17/03/2021,RJ,Rio das Flores
352060,17/03/2021,SP,Indiana
270500,18/03/2021,AL,Mata Grande
315780,18/03/2021,MG,Santa Luzia
352420,18/03/2021,SP,Jaborandi
412750,18/03/2021,PR,Tibagi
420330,18/03/2021,SC,Campo Alegre
420590,18/03/2021,SC,Gaspar
500090,18/03/2021,MS,Antônio João
130350,19/03/2021,AM,Pauini
250390,19/03/2021,PB,Camalaú
251370,19/03/2021,PB,Santa Rita
260180,19/03/2021,PE,Betânia
291125,19/03/2021,BA,Gavião
312520,19/03/2021,MG,Fama
313240,19/03/2021,MG,Itajubá
314470,19/03/2021,MG,Nova Era
314750,19/03/2021,MG,Passabém
316300,19/03/2021,MG,São José da Safira
316330,19/03/2021,MG,São José do Divino
316900,19/03/2021,MG,Tocantins
317057,19/03/2021,MG,Vargem Alegre
350310,19/03/2021,SP,Arandu
350395,19/03/2021,SP,Aspásia
350530,19/03/2021,SP,Barra Bonita
350910,19/03/2021,SP,Caiuá
351270,19/03/2021,SP,Corumbataí
351310,19/03/2021,SP,Cravinhos
351360,19/03/2021,SP,Cunha
351580,19/03/2021,SP,Flora Rica
352560,19/03/2021,SP,João Ramalho
352960,19/03/2021,SP,Meridiano
353540,19/03/2021,SP,Panorama
354330,19/03/2021,SP,Ribeirão Pires
354970,19/03/2021,SP,São José do Rio Pardo
354980,19/03/2021,SP,São José do Rio Preto
355310,19/03/2021,SP,Taiaçu
355695,19/03/2021,SP,Vitória Brasil
410490,19/03/2021,PR,Castro
412215,19/03/2021,PR,Rio Bonito do Iguaçu
412550,19/03/2021,PR,São José dos Pinhais
412627,19/03/2021,PR,Saudade do Iguaçu
421660,19/03/2021,SC,São José
431360,19/03/2021,RS,Paim Filho
500410,19/03/2021,MS,Guia Lopes da Laguna
500710,19/03/2021,MS,Ribas do Rio Pardo
510380,19/03/2021,MT,Figueirópolis D'Oeste
510550,19/03/2021,MT,Vila Bela da Santíssima Trindade
510730,19/03/2021,MT,São José do Rio Claro
521000,19/03/2021,GO,Inhumas
521460,19/03/2021,GO,Niquelândia
521760,19/03/2021,GO,Planaltina
240330,20/03/2021,RN,Encanto
261600,20/03/2021,PE,Venturosa
292405,20/03/2021,BA,Pé de Serra
312570,20/03/2021,MG,Felixlândia
313410,20/03/2021,MG,Itueta
320503,20/03/2021,ES,Vargem Alta
353830,20/03/2021,SP,Piquerobi
410600,20/03/2021,PR,Congonhinhas
411915,20/03/2021,PR,Pinhais
412135,20/03/2021,PR,Rancho Alegre D'Oeste
420080,20/03/2021,SC,Anchieta
420895,20/03/2021,SC,Jardinópolis
421880,20/03/2021,SC,Turvo
430057,20/03/2021,RS,Alto Feliz
430064,20/03/2021,RS,Ametista do Sul
430085,20/03/2021,RS,Arambaré
430175,20/03/2021,RS,Barão do Triunfo
430185,20/03/2021,RS,Barra do Guarita
430192,20/03/2021,RS,Barra do Rio Azul
430215,20/03/2021,RS,Boa Vista das Missões
430237,20/03/2021,RS,Bom Progresso
430469,20/03/2021,RS,Capitão
430485,20/03/2021,RS,Carlos Gomes
430511,20/03/2021,RS,Centenário
430537,20/03/2021,RS,Charrua
430558,20/03/2021,RS,Colinas
430585,20/03/2021,RS,Coqueiros do Sul
430587,20/03/2021,RS,Coronel Barros
430597,20/03/2021,RS,Coxilha
430632,20/03/2021,RS,Derrubadas
430642,20/03/2021,RS,Dois Irmãos das Missões
430692,20/03/2021,RS,Engenho Velho
430865,20/03/2021,RS,Garruchos
430885,20/03/2021,RS,Gentil
431041,20/03/2021,RS,Inhacorá
431057,20/03/2021,RS,Itapuca
431127,20/03/2021,RS,Lagoa dos Três Cantos
431142,20/03/2021,RS,Lajeado do Bugre
431164,20/03/2021,RS,Linha Nova
431175,20/03/2021,RS,Manoel Viana
431177,20/03/2021,RS,Maquiné
431179,20/03/2021,RS,Maratá
431215,20/03/2021,RS,Mato Leitão
431225,20/03/2021,RS,Minas do Leão
431238,20/03/2021,RS,Monte Belo do Sul
431242,20/03/2021,RS,Mormaço
431244,20/03/2021,RS,Morrinhos do Sul
431247,20/03/2021,RS,Morro Reuter
431262,20/03/2021,RS,Muliterno
431267,20/03/2021,RS,Nicolau Vergueiro
431295,20/03/2021,RS,Nova Boa Vista
431308,20/03/2021,RS,Nova Pádua
431337,20/03/2021,RS,Nova Santa Rita
431342,20/03/2021,RS,Novo Machado
431344,20/03/2021,RS,Novo Tiradentes
431349,20/03/2021,RS,Novo Barreiro
431403,20/03/2021,RS,Pareci Novo
431407,20/03/2021,RS,Passo do Sobrado
431442,20/03/2021,RS,Picada Café
431447,20/03/2021,RS,Pinhal Grande
431449,20/03/2021,RS,Pinheirinho do Vale
431477,20/03/2021,RS,Pontão
431478,20/03/2021,RS,Ponte Preta
431505,20/03/2021,RS,Porto Mauá
431507,20/03/2021,RS,Porto Vera Cruz
431514,20/03/2021,RS,Presidente Lucena
431532,20/03/2021,RS,Quevedos
431555,20/03/2021,RS,Rio dos Índios
431642,20/03/2021,RS,Sagrada Família
431675,20/03/2021,RS,Santa Clara do Sul
431725,20/03/2021,RS,Santa Tereza
431755,20/03/2021,RS,Santo Antônio do Palma
431775,20/03/2021,RS,Santo Antônio do Planalto
431843,20/03/2021,RS,São João do Polêsine
431845,20/03/2021,RS,São José das Missões
431849,20/03/2021,RS,São José do Inhacorá
431912,20/03/2021,RS,São Martinho da Serra
431935,20/03/2021,RS,São Pedro da Serra
431937,20/03/2021,RS,São Pedro do Butiá
431971,20/03/2021,RS,São Valentim do Sul
431973,20/03/2021,RS,São Valério do Sul
432035,20/03/2021,RS,Sentinela do Sul
432045,20/03/2021,RS,Sério
432067,20/03/2021,RS,Sinimbu
432147,20/03/2021,RS,Tiradentes do Sul
432162,20/03/2021,RS,Travesseiro
432183,20/03/2021,RS,Três Forquilhas
432220,20/03/2021,RS,Tupanciretã
432235,20/03/2021,RS,União da Serra
432254,20/03/2021,RS,Vale Real
432345,20/03/2021,RS,Vila Nova do Sul
432375,20/03/2021,RS,Vitória das Missões
110034,21/03/2021,RO,Alvorada D'Oeste
240180,21/03/2021,RN,Brejinho
280067,21/03/2021,SE,Boquim
292150,21/03/2021,BA,Monte Santo
293190,21/03/2021,BA,Tucano
350170,21/03/2021,SP,Américo Brasiliense
350500,21/03/2021,SP,Barão de Antonina
350540,21/03/2021,SP,Barra do Turvo
350740,21/03/2021,SP,Borborema
350960,21/03/2021,SP,Campo Limpo Paulista
351260,21/03/2021,SP,Coronel Macedo
351460,21/03/2021,SP,Dumont
351530,21/03/2021,SP,Estrela do Norte
351630,21/03/2021,SP,Francisco Morato
352100,21/03/2021,SP,Iperó
352110,21/03/2021,SP,Ipeúna
352300,21/03/2021,SP,Itapura
352400,21/03/2021,SP,Itupeva
352700,21/03/2021,SP,Lindóia
352730,21/03/2021,SP,Louveira
353000,21/03/2021,SP,Mira Estrela
353090,21/03/2021,SP,Mombuca
353100,21/03/2021,SP,Monções
353220,21/03/2021,SP,Narandiba
353320,21/03/2021,SP,Nova Independência
353420,21/03/2021,SP,Orindiúva
353810,21/03/2021,SP,Pindorama
354080,21/03/2021,SP,Potirendaba
354210,21/03/2021,SP,Rafard
354320,21/03/2021,SP,Ribeirão do Sul
354430,21/03/2021,SP,Roseira
354650,21/03/2021,SP,Santa Ernestina
354720,21/03/2021,SP,Santana da Ponte Pensa
355390,21/03/2021,SP,Tarabai
355430,21/03/2021,SP,Teodoro Sampaio
355570,21/03/2021,SP,União Paulista
355650,21/03/2021,SP,Várzea Paulista
412710,21/03/2021,PR,Telêmaco Borba
420750,21/03/2021,SC,Indaial
120070,22/03/2021,AC,Xapuri
210140,22/03/2021,MA,Balsas
290420,22/03/2021,BA,Botuporã
350260,22/03/2021,SP,Aparecida d'Oeste
350335,22/03/2021,SP,Arco-Íris
350995,22/03/2021,SP,Canas
353300,22/03/2021,SP,Nova Granada
353400,22/03/2021,SP,Onda Verde
354085,22/03/2021,SP,Pracinha
354105,22/03/2021,SP,Pratânia
354165,22/03/2021,SP,Quadra
354560,22/03/2021,SP,Santa Adélia
354765,22/03/2021,SP,Santa Salete
431750,22/03/2021,RS,Santo Ângelo
431940,22/03/2021,RS,São Pedro do Sul
240100,23/03/2021,RN,Apodi
312780,23/03/2021,MG,Grão Mogol
353480,23/03/2021,SP,Ouro Verde
355680,23/03/2021,SP,Viradouro
420540,23/03/2021,SC,Florianópolis
260980,24/03/2021,PE,Orocó
350330,24/03/2021,SP,Araras
350840,24/03/2021,SP,Cabreúva
351970,24/03/2021,SP,Ibiúna
353180,24/03/2021,SP,Monte Mor
430130,24/03/2021,RS,Arroio Grande
430195,24/03/2021,RS,Barra Funda
430435,24/03/2021,RS,Candiota
430965,24/03/2021,RS,Hulha Negra
432055,24/03/2021,RS,Sertão Santana
432377,24/03/2021,RS,Westfália
130280,25/03/2021,AM,Maraã
150110,25/03/2021,PA,Bagre
210010,25/03/2021,MA,Afonso Cunha
211040,25/03/2021,MA,São Benedito do Rio Preto
221040,25/03/2021,PI,São Miguel do Tapuio
230330,25/03/2021,CE,Cariús
230450,25/03/2021,CE,Frecheirinha
231020,25/03/2021,CE,Paracuru
231110,25/03/2021,CE,Porteiras
260860,25/03/2021,PE,Lagoa do Ouro
261610,25/03/2021,PE,Verdejante
270490,25/03/2021,AL,Mar Vermelho
320120,25/03/2021,ES,Cachoeiro de Itapemirim
351700,25/03/2021,SP,Getulina
352360,25/03/2021,SP,Itirapina
355690,25/03/2021,SP,Vista Alegre do Alto
420300,25/03/2021,SC,Caçador
431550,25/03/2021,RS,Restinga Sêca
520880,25/03/2021,GO,Goianira
211000,26/03/2021,MA,Santa Luzia
230790,26/03/2021,CE,Martinópole
231390,26/03/2021,CE,Uruoca
240090,26/03/2021,RN,Antônio Martins
240210,26/03/2021,RN,Campo Redondo
240390,26/03/2021,RN,Francisco Dantas
240410,26/03/2021,RN,Galinhos
240500,26/03/2021,RN,Jaçanã
240860,26/03/2021,RN,Paraná
241110,26/03/2021,RN,Ruy Barbosa
241240,26/03/2021,RN,São José do Seridó
241480,26/03/2021,RN,Vera Cruz
291470,26/03/2021,BA,Itaberaba
292840,26/03/2021,BA,Santa Rita de Cássia
350570,26/03/2021,SP,Barueri
351030,26/03/2021,SP,Capela do Alto
351060,26/03/2021,SP,Carapicuíba
352130,26/03/2021,SP,Ipuã
353980,26/03/2021,SP,Poá
354420,26/03/2021,SP,Riolândia
354810,26/03/2021,SP,Santo Antônio do Jardim
355440,26/03/2021,SP,Terra Roxa
412170,26/03/2021,PR,Reserva
431162,26/03/2021,RS,Lindolfo Collor
431198,26/03/2021,RS,Mariana Pimentel
431490,26/03/2021,RS,Porto Alegre
432380,26/03/2021,RS,Xangri-lá
150410,27/03/2021,PA,Magalhães Barata
230393,27/03/2021,CE,Choró
230445,27/03/2021,CE,Fortim
230625,27/03/2021,CE,Itaitinga
241440,27/03/2021,RN,Touros
292330,27/03/2021,BA,Ouriçangas
311030,27/03/2021,MG,Caldas
316150,27/03/2021,MG,São Geraldo
350620,27/03/2021,SP,Bento de Abreu
352370,27/03/2021,SP,Itirapuã
352850,27/03/2021,SP,Mairiporã
354130,27/03/2021,SP,Presidente Epitácio
355700,27/03/2021,SP,Votorantim
412820,27/03/2021,PR,União da Vitória
150090,28/03/2021,PA,Augusto Corrêa
240070,28/03/2021,RN,Alto do Rodrigues
280280,28/03/2021,SE,Indiaroba
280320,28/03/2021,SE,Itaporanga d'Ajuda
280430,28/03/2021,SE,Muribeca
320517,28/03/2021,ES,Vila Valério
330100,28/03/2021,RJ,Campos dos Goytacazes
351400,28/03/2021,SP,Dobrada
351510,28/03/2021,SP,Embu-Guaçu
351890,28/03/2021,SP,Guzolândia
352620,28/03/2021,SP,Juquitiba
354180,28/03/2021,SP,Queiroz
355560,28/03/2021,SP,Uchoa
430535,28/03/2021,RS,Charqueadas
431620,28/03/2021,RS,Rondinha
210090,29/03/2021,MA,Araioses
210150,29/03/2021,MA,Barão de Grajaú
210170,29/03/2021,MA,Barreirinhas
210320,29/03/2021,MA,Chapadinha
210610,29/03/2021,MA,Loreto
210670,29/03/2021,MA,Mirador
211060,29/03/2021,MA,São Bernardo
211250,29/03/2021,MA,Tutóia
211270,29/03/2021,MA,Vargem Grande
230140,29/03/2021,CE,Aratuba
292740,29/03/2021,BA,Salvador
314340,29/03/2021,MG,Monte Sião
353890,29/03/2021,SP,Pirajuí
410690,29/03/2021,PR,Curitiba
421635,29/03/2021,SC,São João do Itaperiú
510452,29/03/2021,MT,Ipiranga do Norte
520005,29/03/2021,GO,Abadia de Goiás
120038,30/03/2021,AC,Plácido de Castro
130006,30/03/2021,AM,Amaturá
211050,30/03/2021,MA,São Bento
220975,30/03/2021,PI,São Gonçalo do Gurguéia
220980,30/03/2021,PI,São Gonçalo do Piauí
251100,30/03/2021,PB,Pedra Branca
260720,30/03/2021,PE,Ipojuca
290327,30/03/2021,BA,Barrocas
290540,30/03/2021,BA,Cairu
290930,30/03/2021,BA,Correntina
291955,30/03/2021,BA,Luís Eduardo Magalhães
292070,30/03/2021,BA,Maraú
292920,30/03/2021,BA,São Francisco do Conde
320425,30/03/2021,ES,Ponto Belo
320465,30/03/2021,ES,São Domingos do Norte
352490,30/03/2021,SP,Jambeiro
353430,30/03/2021,SP,Orlândia
420360,30/03/2021,SC,Campos Novos
420395,30/03/2021,SC,Capivari de Baixo
420435,30/03/2021,SC,Cordilheira Alta
420445,30/03/2021,SC,Coronel Martins
421005,30/03/2021,SC,Macieira
421125,30/03/2021,SC,Morro Grande
421335,30/03/2021,SC,Ponte Alta do Norte
421545,30/03/2021,SC,Sangão
421605,30/03/2021,SC,São Cristóvão do Sul
421917,30/03/2021,SC,Vargem Bonita
130130,31/03/2021,AM,Codajás
130160,31/03/2021,AM,Fonte Boa
130356,31/03/2021,AM,Rio Preto da Eva
210840,31/03/2021,MA,Peri Mirim
220080,31/03/2021,PI,Antônio Almeida
220590,31/03/2021,PI,Manoel Emídio
230600,31/03/2021,CE,Iracema
251270,31/03/2021,PB,Remígio
251460,31/03/2021,PB,São José do Bonfim
280590,31/03/2021,SE,Riachuelo
313110,31/03/2021,MG,Inimutaba
313160,31/03/2021,MG,Iraí de Minas
317150,31/03/2021,MG,Mathias Lobato
320501,31/03/2021,ES,Sooretama
350720,31/03/2021,SP,Borá
351540,31/03/2021,SP,Fartura
420127,31/03/2021,SC,Arabutã
420768,31/03/2021,SC,Ipuaçu
430680,31/03/2021,RS,Encantado
431213,31/03/2021,RS,Mato Castelhano
220460,01/04/2021,PI,Hugo Napoleão
251630,01/04/2021,PB,Sumé
290480,01/04/2021,BA,Caatiba
291075,01/04/2021,BA,Fátima
316370,01/04/2021,MG,São Lourenço
350340,01/04/2021,SP,Arealva
355020,01/04/2021,SP,São Miguel Arcanjo
210900,02/04/2021,MA,Porto Franco
260340,02/04/2021,PE,Calumbi
315170,02/04/2021,MG,Poço Fundo
350115,02/04/2021,SP,Alumínio
351020,02/04/2021,SP,Capão Bonito
351300,02/04/2021,SP,Cotia
353490,02/04/2021,SP,Pacaembu
354010,02/04/2021,SP,Pongaí
355250,02/04/2021,SP,Suzano
355550,02/04/2021,SP,Ubirajara
355670,02/04/2021,SP,Vinhedo
410470,02/04/2021,PR,Carlópolis
411180,02/04/2021,PR,Jacarezinho
241420,03/04/2021,RN,Tibau do Sul
291050,03/04/2021,BA,Entre Rios
291970,03/04/2021,BA,Macarani
320060,03/04/2021,ES,Aracruz
330045,03/04/2021,RJ,Belford Roxo
351150,03/04/2021,SP,Cerquilho
352440,03/04/2021,SP,Jacareí
353960,03/04/2021,SP,Planalto
354250,03/04/2021,SP,Reginópolis
354950,03/04/2021,SP,São José da Bela Vista
420140,03/04/2021,SC,Araranguá
421750,03/04/2021,SC,Seara
431420,03/04/2021,RS,Pedro Osório
431760,03/04/2021,RS,Santo Antônio da Patrulha
510454,03/04/2021,MT,Itanhangá
150700,04/04/2021,PA,Santo Antônio do Tauá
240360,04/04/2021,RN,Extremoz
240430,04/04/2021,RN,Governador Dix-Sept Rosado
250480,04/04/2021,PB,Coremas
280020,04/04/2021,SE,Aquidabã
291020,04/04/2021,BA,Dom Macedo Costa
320430,04/04/2021,ES,Presidente Kennedy
350080,04/04/2021,SP,Alfredo Marcondes
350300,04/04/2021,SP,Aramina
351330,04/04/2021,SP,Cruzália
352190,04/04/2021,SP,Itajobi
352450,04/04/2021,SP,Jaci
352900,04/04/2021,SP,Marília
431830,04/04/2021,RS,São Gabriel
150420,05/04/2021,PA,Marabá
150770,05/04/2021,PA,São Sebastião da Boa Vista
211210,05/04/2021,MA,Timbiras
220340,05/04/2021,PI,Dom Expedito Lopes
241040,05/04/2021,RN,Pureza
290035,05/04/2021,BA,Adustina
290050,05/04/2021,BA,Érico Cardoso
290120,05/04/2021,BA,Anagé
290520,05/04/2021,BA,Caetité
292105,05/04/2021,BA,Matina
292500,05/04/2021,BA,Planalto
353050,05/04/2021,SP,Mococa
410855,05/04/2021,PR,Godoy Moreira
420130,05/04/2021,SC,Araquari
420320,05/04/2021,SC,Camboriú
431340,05/04/2021,RS,Novo Hamburgo
210960,06/04/2021,MA,Rosário
260890,06/04/2021,PE,Limoeiro
280640,06/04/2021,SE,Santana do São Francisco
290410,06/04/2021,BA,Boquira
353680,06/04/2021,SP,Pedra Bela
220550,07/04/2021,PI,José de Freitas
270642,07/04/2021,AL,Pariconha
290210,07/04/2021,BA,Araci
290530,07/04/2021,BA,Cafarnaum
290900,07/04/2021,BA,Cordeiros
291010,07/04/2021,BA,Dom Basílio
292020,07/04/2021,BA,Malhada
293000,07/04/2021,BA,Sebastião Laranjeiras
314810,07/04/2021,MG,Patrocínio
315500,07/04/2021,MG,Rio Doce
320200,07/04/2021,ES,Dores do Rio Preto
350290,07/04/2021,SP,Araçoiaba da Serra
352540,07/04/2021,SP,Jeriquara
353380,07/04/2021,SP,Óleo
354310,07/04/2021,SP,Ribeirão Corrente
355470,07/04/2021,SP,Torrinha
420170,07/04/2021,SC,Ascurra
420560,07/04/2021,SC,Galvão
420770,07/04/2021,SC,Ipumirim
421180,07/04/2021,SC,Ouro
421610,07/04/2021,SC,São Domingos
150640,08/04/2021,PA,Santa Cruz do Arari
210360,08/04/2021,MA,Coroatá
261530,08/04/2021,PE,Timbaúba
290510,08/04/2021,BA,Caém
350190,08/04/2021,SP,Amparo
354780,08/04/2021,SP,Santo André
430920,08/04/2021,RS,Gravataí
431530,08/04/2021,RS,Quaraí
500430,08/04/2021,MS,Iguatemi
500580,08/04/2021,MS,Nioaque
510340,08/04/2021,MT,Cuiabá
150390,09/04/2021,PA,Juruti
220025,09/04/2021,PI,Alagoinha do Piauí
220940,09/04/2021,PI,Santo Antônio de Lisboa
241142,09/04/2021,RN,Santana do Seridó
280040,09/04/2021,SE,Arauá
320110,09/04/2021,ES,Bom Jesus do Norte
320210,09/04/2021,ES,Ecoporanga
351220,09/04/2021,SP,Conchal
351350,09/04/2021,SP,Cubatão
352330,09/04/2021,SP,Itariri
353070,09/04/2021,SP,Mogi Guaçu
353720,09/04/2021,SP,Pedro de Toledo
353920,09/04/2021,SP,Pirapozinho
